# M4V spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3600.0      0.0000051126
 3600.1      0.0000051242
 3600.2      0.0000051359
 3600.3      0.0000051475
 3600.4      0.0000051591
 3600.5      0.0000051707
 3600.6      0.0000051824
 3600.7      0.0000051940
 3600.8      0.0000052056
 3600.9      0.0000052172
 3601.0      0.0000052289
 3601.1      0.0000052405
 3601.2      0.0000052521
 3601.3      0.0000052638
 3601.4      0.0000052754
 3601.5      0.0000052870
 3601.6      0.0000052986
 3601.7      0.0000053102
 3601.8      0.0000053219
 3601.9      0.0000053335
 3602.0      0.0000053451
 3602.1      0.0000053567
 3602.2      0.0000053683
 3602.3      0.0000053799
 3602.4      0.0000053915
 3602.5      0.0000054032
 3602.6      0.0000054148
 3602.7      0.0000054264
 3602.8      0.0000054380
 3602.9      0.0000054496
 3603.0      0.0000054612
 3603.1      0.0000054728
 3603.2      0.0000054844
 3603.3      0.0000054961
 3603.4      0.0000055077
 3603.5      0.0000055193
 3603.6      0.0000055309
 3603.7      0.0000055425
 3603.8      0.0000055541
 3603.9      0.0000055657
 3604.0      0.0000055773
 3604.1      0.0000055889
 3604.2      0.0000056005
 3604.3      0.0000056121
 3604.4      0.0000056237
 3604.5      0.0000056353
 3604.6      0.0000056470
 3604.7      0.0000056585
 3604.8      0.0000056701
 3604.9      0.0000056817
 3605.0      0.0000056933
 3605.1      0.0000057049
 3605.2      0.0000057165
 3605.3      0.0000057281
 3605.4      0.0000057397
 3605.5      0.0000057513
 3605.6      0.0000057629
 3605.7      0.0000057745
 3605.8      0.0000057861
 3605.9      0.0000057976
 3606.0      0.0000058092
 3606.1      0.0000058209
 3606.2      0.0000058324
 3606.3      0.0000058440
 3606.4      0.0000058556
 3606.5      0.0000058672
 3606.6      0.0000058788
 3606.7      0.0000058904
 3606.8      0.0000059020
 3606.9      0.0000059135
 3607.0      0.0000059251
 3607.1      0.0000059367
 3607.2      0.0000059483
 3607.3      0.0000059599
 3607.4      0.0000059715
 3607.5      0.0000059831
 3607.6      0.0000059947
 3607.7      0.0000060062
 3607.8      0.0000060178
 3607.9      0.0000060294
 3608.0      0.0000060410
 3608.1      0.0000060525
 3608.2      0.0000060641
 3608.3      0.0000060757
 3608.4      0.0000060873
 3608.5      0.0000060988
 3608.6      0.0000061104
 3608.7      0.0000061220
 3608.8      0.0000061336
 3608.9      0.0000061451
 3609.0      0.0000061567
 3609.1      0.0000061685
 3609.2      0.0000061802
 3609.3      0.0000061920
 3609.4      0.0000062038
 3609.5      0.0000062155
 3609.6      0.0000062271
 3609.7      0.0000062386
 3609.8      0.0000062501
 3609.9      0.0000062613
 3610.0      0.0000062724
 3610.1      0.0000062832
 3610.2      0.0000062938
 3610.3      0.0000063043
 3610.4      0.0000063147
 3610.5      0.0000063250
 3610.6      0.0000063351
 3610.7      0.0000063453
 3610.8      0.0000063554
 3610.9      0.0000063655
 3611.0      0.0000063756
 3611.1      0.0000063860
 3611.2      0.0000063963
 3611.3      0.0000064066
 3611.4      0.0000064169
 3611.5      0.0000064272
 3611.6      0.0000064376
 3611.7      0.0000064479
 3611.8      0.0000064582
 3611.9      0.0000064685
 3612.0      0.0000064788
 3612.1      0.0000064891
 3612.2      0.0000064994
 3612.3      0.0000065098
 3612.4      0.0000065201
 3612.5      0.0000065304
 3612.6      0.0000065407
 3612.7      0.0000065510
 3612.8      0.0000065613
 3612.9      0.0000065716
 3613.0      0.0000065819
 3613.1      0.0000065922
 3613.2      0.0000066025
 3613.3      0.0000066128
 3613.4      0.0000066231
 3613.5      0.0000066334
 3613.6      0.0000066438
 3613.7      0.0000066541
 3613.8      0.0000066644
 3613.9      0.0000066747
 3614.0      0.0000066850
 3614.1      0.0000066953
 3614.2      0.0000067056
 3614.3      0.0000067159
 3614.4      0.0000067262
 3614.5      0.0000067365
 3614.6      0.0000067468
 3614.7      0.0000067571
 3614.8      0.0000067674
 3614.9      0.0000067776
 3615.0      0.0000067879
 3615.1      0.0000067982
 3615.2      0.0000068085
 3615.3      0.0000068188
 3615.4      0.0000068291
 3615.5      0.0000068394
 3615.6      0.0000068497
 3615.7      0.0000068600
 3615.8      0.0000068703
 3615.9      0.0000068806
 3616.0      0.0000068909
 3616.1      0.0000069012
 3616.2      0.0000069114
 3616.3      0.0000069217
 3616.4      0.0000069320
 3616.5      0.0000069423
 3616.6      0.0000069526
 3616.7      0.0000069629
 3616.8      0.0000069732
 3616.9      0.0000069834
 3617.0      0.0000069937
 3617.1      0.0000070040
 3617.2      0.0000070143
 3617.3      0.0000070246
 3617.4      0.0000070349
 3617.5      0.0000070452
 3617.6      0.0000070555
 3617.7      0.0000070657
 3617.8      0.0000070760
 3617.9      0.0000070863
 3618.0      0.0000070966
 3618.1      0.0000071069
 3618.2      0.0000071171
 3618.3      0.0000071274
 3618.4      0.0000071377
 3618.5      0.0000071480
 3618.6      0.0000071582
 3618.7      0.0000071685
 3618.8      0.0000071788
 3618.9      0.0000071891
 3619.0      0.0000071993
 3619.1      0.0000072096
 3619.2      0.0000072199
 3619.3      0.0000072302
 3619.4      0.0000072404
 3619.5      0.0000072507
 3619.6      0.0000072610
 3619.7      0.0000072712
 3619.8      0.0000072815
 3619.9      0.0000072918
 3620.0      0.0000073021
 3620.1      0.0000073123
 3620.2      0.0000073226
 3620.3      0.0000073329
 3620.4      0.0000073431
 3620.5      0.0000073534
 3620.6      0.0000073637
 3620.7      0.0000073739
 3620.8      0.0000073842
 3620.9      0.0000073944
 3621.0      0.0000074047
 3621.1      0.0000074150
 3621.2      0.0000074252
 3621.3      0.0000074355
 3621.4      0.0000074458
 3621.5      0.0000074560
 3621.6      0.0000074663
 3621.7      0.0000074765
 3621.8      0.0000074868
 3621.9      0.0000074970
 3622.0      0.0000075073
 3622.1      0.0000075176
 3622.2      0.0000075278
 3622.3      0.0000075381
 3622.4      0.0000075483
 3622.5      0.0000075586
 3622.6      0.0000075689
 3622.7      0.0000075791
 3622.8      0.0000075894
 3622.9      0.0000075996
 3623.0      0.0000076098
 3623.1      0.0000076201
 3623.2      0.0000076303
 3623.3      0.0000076406
 3623.4      0.0000076508
 3623.5      0.0000076611
 3623.6      0.0000076714
 3623.7      0.0000076816
 3623.8      0.0000076918
 3623.9      0.0000077021
 3624.0      0.0000077123
 3624.1      0.0000077226
 3624.2      0.0000077328
 3624.3      0.0000077431
 3624.4      0.0000077533
 3624.5      0.0000077635
 3624.6      0.0000077738
 3624.7      0.0000077840
 3624.8      0.0000077942
 3624.9      0.0000078045
 3625.0      0.0000078147
 3625.1      0.0000078250
 3625.2      0.0000078352
 3625.3      0.0000078455
 3625.4      0.0000078557
 3625.5      0.0000078659
 3625.6      0.0000078762
 3625.7      0.0000078864
 3625.8      0.0000078967
 3625.9      0.0000079069
 3626.0      0.0000079171
 3626.1      0.0000079274
 3626.2      0.0000079376
 3626.3      0.0000079478
 3626.4      0.0000079580
 3626.5      0.0000079683
 3626.6      0.0000079785
 3626.7      0.0000079887
 3626.8      0.0000079990
 3626.9      0.0000080092
 3627.0      0.0000080194
 3627.1      0.0000080297
 3627.2      0.0000080399
 3627.3      0.0000080501
 3627.4      0.0000080603
 3627.5      0.0000080706
 3627.6      0.0000080808
 3627.7      0.0000080910
 3627.8      0.0000081013
 3627.9      0.0000081115
 3628.0      0.0000081217
 3628.1      0.0000081319
 3628.2      0.0000081421
 3628.3      0.0000081524
 3628.4      0.0000081626
 3628.5      0.0000081728
 3628.6      0.0000081830
 3628.7      0.0000081932
 3628.8      0.0000082035
 3628.9      0.0000082137
 3629.0      0.0000082239
 3629.1      0.0000082336
 3629.2      0.0000082432
 3629.3      0.0000082528
 3629.4      0.0000082624
 3629.5      0.0000082723
 3629.6      0.0000082823
 3629.7      0.0000082926
 3629.8      0.0000083033
 3629.9      0.0000083144
 3630.0      0.0000083261
 3630.1      0.0000083385
 3630.2      0.0000083514
 3630.3      0.0000083648
 3630.4      0.0000083785
 3630.5      0.0000083925
 3630.6      0.0000084067
 3630.7      0.0000084211
 3630.8      0.0000084355
 3630.9      0.0000084500
 3631.0      0.0000084643
 3631.1      0.0000084782
 3631.2      0.0000084920
 3631.3      0.0000085058
 3631.4      0.0000085196
 3631.5      0.0000085335
 3631.6      0.0000085473
 3631.7      0.0000085611
 3631.8      0.0000085750
 3631.9      0.0000085888
 3632.0      0.0000086026
 3632.1      0.0000086164
 3632.2      0.0000086302
 3632.3      0.0000086441
 3632.4      0.0000086579
 3632.5      0.0000086717
 3632.6      0.0000086855
 3632.7      0.0000086993
 3632.8      0.0000087132
 3632.9      0.0000087269
 3633.0      0.0000087408
 3633.1      0.0000087546
 3633.2      0.0000087684
 3633.3      0.0000087822
 3633.4      0.0000087960
 3633.5      0.0000088098
 3633.6      0.0000088237
 3633.7      0.0000088374
 3633.8      0.0000088513
 3633.9      0.0000088651
 3634.0      0.0000088789
 3634.1      0.0000088927
 3634.2      0.0000089065
 3634.3      0.0000089203
 3634.4      0.0000089341
 3634.5      0.0000089479
 3634.6      0.0000089617
 3634.7      0.0000089755
 3634.8      0.0000089893
 3634.9      0.0000090031
 3635.0      0.0000090169
 3635.1      0.0000090307
 3635.2      0.0000090445
 3635.3      0.0000090583
 3635.4      0.0000090721
 3635.5      0.0000090859
 3635.6      0.0000090997
 3635.7      0.0000091135
 3635.8      0.0000091273
 3635.9      0.0000091410
 3636.0      0.0000091548
 3636.1      0.0000091686
 3636.2      0.0000091824
 3636.3      0.0000091962
 3636.4      0.0000092100
 3636.5      0.0000092238
 3636.6      0.0000092376
 3636.7      0.0000092514
 3636.8      0.0000092652
 3636.9      0.0000092790
 3637.0      0.0000092928
 3637.1      0.0000093066
 3637.2      0.0000093203
 3637.3      0.0000093341
 3637.4      0.0000093479
 3637.5      0.0000093616
 3637.6      0.0000093754
 3637.7      0.0000093892
 3637.8      0.0000094030
 3637.9      0.0000094167
 3638.0      0.0000094305
 3638.1      0.0000094443
 3638.2      0.0000094581
 3638.3      0.0000094718
 3638.4      0.0000094856
 3638.5      0.0000094994
 3638.6      0.0000095132
 3638.7      0.0000095269
 3638.8      0.0000095407
 3638.9      0.0000095545
 3639.0      0.0000095682
 3639.1      0.0000095827
 3639.2      0.0000095971
 3639.3      0.0000096117
 3639.4      0.0000096261
 3639.5      0.0000096403
 3639.6      0.0000096543
 3639.7      0.0000096679
 3639.8      0.0000096811
 3639.9      0.0000096938
 3640.0      0.0000097059
 3640.1      0.0000097170
 3640.2      0.0000097275
 3640.3      0.0000097375
 3640.4      0.0000097471
 3640.5      0.0000097563
 3640.6      0.0000097653
 3640.7      0.0000097741
 3640.8      0.0000097828
 3640.9      0.0000097915
 3641.0      0.0000098003
 3641.1      0.0000098098
 3641.2      0.0000098192
 3641.3      0.0000098287
 3641.4      0.0000098381
 3641.5      0.0000098475
 3641.6      0.0000098570
 3641.7      0.0000098664
 3641.8      0.0000098758
 3641.9      0.0000098853
 3642.0      0.0000098947
 3642.1      0.0000099041
 3642.2      0.0000099136
 3642.3      0.0000099230
 3642.4      0.0000099324
 3642.5      0.0000099419
 3642.6      0.0000099513
 3642.7      0.0000099607
 3642.8      0.0000099701
 3642.9      0.0000099796
 3643.0      0.0000099890
 3643.1      0.0000099984
 3643.2      0.0000100079
 3643.3      0.0000100173
 3643.4      0.0000100267
 3643.5      0.0000100362
 3643.6      0.0000100456
 3643.7      0.0000100550
 3643.8      0.0000100645
 3643.9      0.0000100739
 3644.0      0.0000100833
 3644.1      0.0000100927
 3644.2      0.0000101022
 3644.3      0.0000101116
 3644.4      0.0000101210
 3644.5      0.0000101304
 3644.6      0.0000101399
 3644.7      0.0000101493
 3644.8      0.0000101587
 3644.9      0.0000101681
 3645.0      0.0000101775
 3645.1      0.0000101870
 3645.2      0.0000101964
 3645.3      0.0000102058
 3645.4      0.0000102152
 3645.5      0.0000102246
 3645.6      0.0000102341
 3645.7      0.0000102435
 3645.8      0.0000102529
 3645.9      0.0000102623
 3646.0      0.0000102717
 3646.1      0.0000102811
 3646.2      0.0000102905
 3646.3      0.0000103000
 3646.4      0.0000103094
 3646.5      0.0000103188
 3646.6      0.0000103282
 3646.7      0.0000103376
