# Starburst1 spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3649.8      0.0000975847
 3649.9      0.0000975664
 3650.0      0.0000975522
 3650.1      0.0000975844
 3650.2      0.0000976215
 3650.3      0.0000976634
 3650.4      0.0000977096
 3650.5      0.0000977602
 3650.6      0.0000978147
 3650.7      0.0000978729
 3650.8      0.0000979347
 3650.9      0.0000979997
 3651.0      0.0000980679
 3651.1      0.0000981389
 3651.2      0.0000982124
 3651.3      0.0000982883
 3651.4      0.0000983662
 3651.5      0.0000984461
 3651.6      0.0000985277
 3651.7      0.0000986106
 3651.8      0.0000986947
 3651.9      0.0000987797
 3652.0      0.0000988655
 3652.1      0.0000989518
 3652.2      0.0000990381
 3652.3      0.0000991247
 3652.4      0.0000992108
 3652.5      0.0000992966
 3652.6      0.0000993817
 3652.7      0.0000994657
 3652.8      0.0000995487
 3652.9      0.0000996301
 3653.0      0.0000997101
 3653.1      0.0000997882
 3653.2      0.0000998640
 3653.3      0.0000999376
 3653.4      0.0001000084
 3653.5      0.0001000767
 3653.6      0.0001001418
 3653.7      0.0001002035
 3653.8      0.0001002619
 3653.9      0.0001003163
 3654.0      0.0001003669
 3654.1      0.0001004133
 3654.2      0.0001004551
 3654.3      0.0001004923
 3654.4      0.0001005244
 3654.5      0.0001005515
 3654.6      0.0001005732
 3654.7      0.0001005892
 3654.8      0.0001005994
 3654.9      0.0001006034
 3655.0      0.0001006011
 3655.1      0.0001005599
 3655.2      0.0001005130
 3655.3      0.0001004603
 3655.4      0.0001004024
 3655.5      0.0001003390
 3655.6      0.0001002706
 3655.7      0.0001001974
 3655.8      0.0001001192
 3655.9      0.0001000367
 3656.0      0.0000999496
 3656.1      0.0000998583
 3656.2      0.0000997631
 3656.3      0.0000996639
 3656.4      0.0000995611
 3656.5      0.0000994546
 3656.6      0.0000993447
 3656.7      0.0000992319
 3656.8      0.0000991158
 3656.9      0.0000989972
 3657.0      0.0000988755
 3657.1      0.0000987514
 3657.2      0.0000986253
 3657.3      0.0000984967
 3657.4      0.0000983664
 3657.5      0.0000982340
 3657.6      0.0000981000
 3657.7      0.0000979648
 3657.8      0.0000978281
 3657.9      0.0000976905
 3658.0      0.0000975517
 3658.1      0.0000974120
 3658.2      0.0000972722
 3658.3      0.0000971315
 3658.4      0.0000969910
 3658.5      0.0000968500
 3658.6      0.0000967092
 3658.7      0.0000965689
 3658.8      0.0000964287
 3658.9      0.0000962895
 3659.0      0.0000961508
 3659.1      0.0000960130
 3659.2      0.0000958766
 3659.3      0.0000957413
 3659.4      0.0000956077
 3659.5      0.0000954755
 3659.6      0.0000953450
 3659.7      0.0000952169
 3659.8      0.0000950907
 3659.9      0.0000949671
 3660.0      0.0000948457
 3660.1      0.0000947366
 3660.2      0.0000946283
 3660.3      0.0000945201
 3660.4      0.0000944127
 3660.5      0.0000943057
 3660.6      0.0000941993
 3660.7      0.0000940939
 3660.8      0.0000939891
 3660.9      0.0000938853
 3661.0      0.0000937822
 3661.1      0.0000936800
 3661.2      0.0000935791
 3661.3      0.0000934790
 3661.4      0.0000933803
 3661.5      0.0000932826
 3661.6      0.0000931861
 3661.7      0.0000930912
 3661.8      0.0000929974
 3661.9      0.0000929053
 3662.0      0.0000928144
 3662.1      0.0000927251
 3662.2      0.0000926377
 3662.3      0.0000925517
 3662.4      0.0000924677
 3662.5      0.0000923852
 3662.6      0.0000923047
 3662.7      0.0000922262
 3662.8      0.0000921495
 3662.9      0.0000920751
 3663.0      0.0000920025
 3663.1      0.0000919322
 3663.2      0.0000918642
 3663.3      0.0000917983
 3663.4      0.0000917349
 3663.5      0.0000916738
 3663.6      0.0000916151
 3663.7      0.0000915591
 3663.8      0.0000915056
 3663.9      0.0000914548
 3664.0      0.0000914065
 3664.1      0.0000913611
 3664.2      0.0000913185
 3664.3      0.0000912788
 3664.4      0.0000912421
 3664.5      0.0000912083
 3664.6      0.0000911775
 3664.7      0.0000911499
 3664.8      0.0000911255
 3664.9      0.0000911044
 3665.0      0.0000910864
 3665.1      0.0000910723
 3665.2      0.0000910616
 3665.3      0.0000910543
 3665.4      0.0000910503
 3665.5      0.0000910496
 3665.6      0.0000910520
 3665.7      0.0000910575
 3665.8      0.0000910660
 3665.9      0.0000910774
 3666.0      0.0000910917
 3666.1      0.0000911087
 3666.2      0.0000911284
 3666.3      0.0000911507
 3666.4      0.0000911755
 3666.5      0.0000912028
 3666.6      0.0000912324
 3666.7      0.0000912643
 3666.8      0.0000912984
 3666.9      0.0000913345
 3667.0      0.0000913728
 3667.1      0.0000914131
 3667.2      0.0000914552
 3667.3      0.0000914991
 3667.4      0.0000915447
 3667.5      0.0000915920
 3667.6      0.0000916409
 3667.7      0.0000916912
 3667.8      0.0000917429
 3667.9      0.0000917959
 3668.0      0.0000918503
 3668.1      0.0000919058
 3668.2      0.0000919623
 3668.3      0.0000920199
 3668.4      0.0000920783
 3668.5      0.0000921377
 3668.6      0.0000921979
 3668.7      0.0000922586
 3668.8      0.0000923201
 3668.9      0.0000923819
 3669.0      0.0000924444
 3669.1      0.0000925072
 3669.2      0.0000925701
 3669.3      0.0000926335
 3669.4      0.0000926967
 3669.5      0.0000927602
 3669.6      0.0000928237
 3669.7      0.0000928869
 3669.8      0.0000929501
 3669.9      0.0000930129
 3670.0      0.0000930754
 3670.1      0.0000931335
 3670.2      0.0000931924
 3670.3      0.0000932524
 3670.4      0.0000933130
 3670.5      0.0000933747
 3670.6      0.0000934370
 3670.7      0.0000934998
 3670.8      0.0000935634
 3670.9      0.0000936273
 3671.0      0.0000936918
 3671.1      0.0000937567
 3671.2      0.0000938217
 3671.3      0.0000938871
 3671.4      0.0000939525
 3671.5      0.0000940182
 3671.6      0.0000940838
 3671.7      0.0000941493
 3671.8      0.0000942149
 3671.9      0.0000942800
 3672.0      0.0000943451
 3672.1      0.0000944099
 3672.2      0.0000944741
 3672.3      0.0000945380
 3672.4      0.0000946013
 3672.5      0.0000946641
 3672.6      0.0000947262
 3672.7      0.0000947874
 3672.8      0.0000948480
 3672.9      0.0000949075
 3673.0      0.0000949663
 3673.1      0.0000950240
 3673.2      0.0000950806
 3673.3      0.0000951361
 3673.4      0.0000951902
 3673.5      0.0000952432
 3673.6      0.0000952948
 3673.7      0.0000953449
 3673.8      0.0000953936
 3673.9      0.0000954406
 3674.0      0.0000954861
 3674.1      0.0000955299
 3674.2      0.0000955718
 3674.3      0.0000956119
 3674.4      0.0000956501
 3674.5      0.0000956864
 3674.6      0.0000957206
 3674.7      0.0000957526
 3674.8      0.0000957825
 3674.9      0.0000958100
 3675.0      0.0000958353
 3675.1      0.0000958537
 3675.2      0.0000958699
 3675.3      0.0000958841
 3675.4      0.0000958963
 3675.5      0.0000959065
 3675.6      0.0000959148
 3675.7      0.0000959212
 3675.8      0.0000959258
 3675.9      0.0000959285
 3676.0      0.0000959296
 3676.1      0.0000959289
 3676.2      0.0000959265
 3676.3      0.0000959226
 3676.4      0.0000959170
 3676.5      0.0000959100
 3676.6      0.0000959014
 3676.7      0.0000958914
 3676.8      0.0000958800
 3676.9      0.0000958673
 3677.0      0.0000958532
 3677.1      0.0000958379
 3677.2      0.0000958214
 3677.3      0.0000958037
 3677.4      0.0000957849
 3677.5      0.0000957649
 3677.6      0.0000957439
 3677.7      0.0000957220
 3677.8      0.0000956990
 3677.9      0.0000956752
 3678.0      0.0000956505
 3678.1      0.0000956249
 3678.2      0.0000955986
 3678.3      0.0000955715
 3678.4      0.0000955438
 3678.5      0.0000955154
 3678.6      0.0000954864
 3678.7      0.0000954569
 3678.8      0.0000954268
 3678.9      0.0000953963
 3679.0      0.0000953653
 3679.1      0.0000953339
 3679.2      0.0000953023
 3679.3      0.0000952703
 3679.4      0.0000952381
 3679.5      0.0000952056
 3679.6      0.0000951730
 3679.7      0.0000951403
 3679.8      0.0000951075
 3679.9      0.0000950747
 3680.0      0.0000950419
 3680.1      0.0000950169
 3680.2      0.0000949914
 3680.3      0.0000949654
 3680.4      0.0000949390
 3680.5      0.0000949120
 3680.6      0.0000948846
 3680.7      0.0000948568
 3680.8      0.0000948285
 3680.9      0.0000947998
 3681.0      0.0000947707
 3681.1      0.0000947412
 3681.2      0.0000947114
 3681.3      0.0000946812
 3681.4      0.0000946507
 3681.5      0.0000946198
 3681.6      0.0000945886
 3681.7      0.0000945572
 3681.8      0.0000945255
 3681.9      0.0000944935
 3682.0      0.0000944612
 3682.1      0.0000944287
 3682.2      0.0000943961
 3682.3      0.0000943631
 3682.4      0.0000943301
 3682.5      0.0000942968
 3682.6      0.0000942633
 3682.7      0.0000942298
 3682.8      0.0000941960
 3682.9      0.0000941622
 3683.0      0.0000941283
 3683.1      0.0000940942
 3683.2      0.0000940602
 3683.3      0.0000940260
 3683.4      0.0000939919
 3683.5      0.0000939576
 3683.6      0.0000939234
 3683.7      0.0000938892
 3683.8      0.0000938550
 3683.9      0.0000938208
 3684.0      0.0000937867
 3684.1      0.0000937526
 3684.2      0.0000937186
 3684.3      0.0000936847
 3684.4      0.0000936510
 3684.5      0.0000936173
 3684.6      0.0000935837
 3684.7      0.0000935504
 3684.8      0.0000935171
 3684.9      0.0000934841
 3685.0      0.0000934512
 3685.1      0.0000934146
 3685.2      0.0000933778
 3685.3      0.0000933407
 3685.4      0.0000933035
 3685.5      0.0000932661
 3685.6      0.0000932285
 3685.7      0.0000931910
 3685.8      0.0000931534
 3685.9      0.0000931158
 3686.0      0.0000930782
 3686.1      0.0000930406
 3686.2      0.0000930032
 3686.3      0.0000929659
 3686.4      0.0000929288
 3686.5      0.0000928918
 3686.6      0.0000928550
 3686.7      0.0000928186
 3686.8      0.0000927825
 3686.9      0.0000927467
 3687.0      0.0000927112
 3687.1      0.0000926761
 3687.2      0.0000926416
 3687.3      0.0000926074
 3687.4      0.0000925738
 3687.5      0.0000925407
 3687.6      0.0000925082
 3687.7      0.0000924763
 3687.8      0.0000924450
 3687.9      0.0000924145
 3688.0      0.0000923846
 3688.1      0.0000923554
 3688.2      0.0000923271
 3688.3      0.0000922995
 3688.4      0.0000922728
 3688.5      0.0000922470
 3688.6      0.0000922221
 3688.7      0.0000921981
 3688.8      0.0000921752
 3688.9      0.0000921532
 3689.0      0.0000921323
 3689.1      0.0000921125
 3689.2      0.0000920938
 3689.3      0.0000920762
 3689.4      0.0000920599
 3689.5      0.0000920447
 3689.6      0.0000920308
 3689.7      0.0000920183
 3689.8      0.0000920070
 3689.9      0.0000919971
 3690.0      0.0000919886
 3690.1      0.0000919785
 3690.2      0.0000919696
 3690.3      0.0000919618
 3690.4      0.0000919552
 3690.5      0.0000919496
 3690.6      0.0000919451
 3690.7      0.0000919417
 3690.8      0.0000919394
 3690.9      0.0000919382
 3691.0      0.0000919381
 3691.1      0.0000919391
 3691.2      0.0000919412
 3691.3      0.0000919443
 3691.4      0.0000919485
 3691.5      0.0000919538
 3691.6      0.0000919602
 3691.7      0.0000919676
 3691.8      0.0000919761
 3691.9      0.0000919856
 3692.0      0.0000919962
 3692.1      0.0000920079
 3692.2      0.0000920206
 3692.3      0.0000920343
 3692.4      0.0000920491
 3692.5      0.0000920649
 3692.6      0.0000920818
 3692.7      0.0000920996
 3692.8      0.0000921185
 3692.9      0.0000921384
 3693.0      0.0000921594
 3693.1      0.0000921814
 3693.2      0.0000922043
 3693.3      0.0000922283
 3693.4      0.0000922533
 3693.5      0.0000922793
 3693.6      0.0000923063
 3693.7      0.0000923343
 3693.8      0.0000923633
 3693.9      0.0000923932
 3694.0      0.0000924242
 3694.1      0.0000924561
 3694.2      0.0000924890
 3694.3      0.0000925229
 3694.4      0.0000925577
 3694.5      0.0000925936
 3694.6      0.0000926304
 3694.7      0.0000926681
 3694.8      0.0000927068
 3694.9      0.0000927464
 3695.0      0.0000927871
 3695.1      0.0000928331
 3695.2      0.0000928806
 3695.3      0.0000929299
 3695.4      0.0000929805
 3695.5      0.0000930327
 3695.6      0.0000930863
 3695.7      0.0000931410
 3695.8      0.0000931971
 3695.9      0.0000932541
 3696.0      0.0000933124
 3696.1      0.0000933717
 3696.2      0.0000934317
 3696.3      0.0000934927
 3696.4      0.0000935542
 3696.5      0.0000936167
 3696.6      0.0000936797
 3696.7      0.0000937430
 3696.8      0.0000938070
 3696.9      0.0000938712
 3697.0      0.0000939359
 3697.1      0.0000940007
 3697.2      0.0000940656
 3697.3      0.0000941306
 3697.4      0.0000941955
 3697.5      0.0000942605
 3697.6      0.0000943253
 3697.7      0.0000943897
 3697.8      0.0000944539
 3697.9      0.0000945176
 3698.0      0.0000945810
 3698.1      0.0000946438
 3698.2      0.0000947058
 3698.3      0.0000947673
 3698.4      0.0000948279
 3698.5      0.0000948877
 3698.6      0.0000949467
 3698.7      0.0000950044
 3698.8      0.0000950613
 3698.9      0.0000951168
 3699.0      0.0000951712
 3699.1      0.0000952243
 3699.2      0.0000952759
 3699.3      0.0000953262
 3699.4      0.0000953748
 3699.5      0.0000954219
 3699.6      0.0000954673
 3699.7      0.0000955108
 3699.8      0.0000955526
 3699.9      0.0000955923
 3700.0      0.0000956302
 3700.1      0.0000956508
 3700.2      0.0000956694
 3700.3      0.0000956861
 3700.4      0.0000957008
 3700.5      0.0000957138
 3700.6      0.0000957251
 3700.7      0.0000957348
 3700.8      0.0000957429
 3700.9      0.0000957495
 3701.0      0.0000957547
 3701.1      0.0000957587
 3701.2      0.0000957613
 3701.3      0.0000957629
 3701.4      0.0000957633
 3701.5      0.0000957628
 3701.6      0.0000957613
 3701.7      0.0000957591
 3701.8      0.0000957560
 3701.9      0.0000957523
 3702.0      0.0000957480
 3702.1      0.0000957432
 3702.2      0.0000957379
 3702.3      0.0000957323
 3702.4      0.0000957264
 3702.5      0.0000957203
 3702.6      0.0000957141
 3702.7      0.0000957078
 3702.8      0.0000957016
 3702.9      0.0000956955
 3703.0      0.0000956896
 3703.1      0.0000956840
 3703.2      0.0000956788
 3703.3      0.0000956740
 3703.4      0.0000956697
 3703.5      0.0000956660
 3703.6      0.0000956630
 3703.7      0.0000956608
 3703.8      0.0000956594
 3703.9      0.0000956589
 3704.0      0.0000956594
 3704.1      0.0000956610
 3704.2      0.0000956638
 3704.3      0.0000956678
 3704.4      0.0000956731
 3704.5      0.0000956798
 3704.6      0.0000956880
 3704.7      0.0000956977
 3704.8      0.0000957091
 3704.9      0.0000957222
 3705.0      0.0000957371
 3705.1      0.0000957416
 3705.2      0.0000957464
 3705.3      0.0000957515
 3705.4      0.0000957570
 3705.5      0.0000957631
 3705.6      0.0000957697
 3705.7      0.0000957770
 3705.8      0.0000957852
 3705.9      0.0000957942
 3706.0      0.0000958042
 3706.1      0.0000958153
 3706.2      0.0000958276
 3706.3      0.0000958411
 3706.4      0.0000958560
 3706.5      0.0000958724
 3706.6      0.0000958903
 3706.7      0.0000959098
