# Starburst5 spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3600.0      0.0001122482
 3600.1      0.0001120635
 3600.2      0.0001118637
 3600.3      0.0001116484
 3600.4      0.0001114191
 3600.5      0.0001111755
 3600.6      0.0001109185
 3600.7      0.0001106495
 3600.8      0.0001103678
 3600.9      0.0001100752
 3601.0      0.0001097710
 3601.1      0.0001094564
 3601.2      0.0001091328
 3601.3      0.0001087993
 3601.4      0.0001084580
 3601.5      0.0001081079
 3601.6      0.0001077503
 3601.7      0.0001073868
 3601.8      0.0001070162
 3601.9      0.0001066408
 3602.0      0.0001062595
 3602.1      0.0001058736
 3602.2      0.0001054848
 3602.3      0.0001050917
 3602.4      0.0001046968
 3602.5      0.0001042989
 3602.6      0.0001038994
 3602.7      0.0001034998
 3602.8      0.0001030990
 3602.9      0.0001026993
 3603.0      0.0001022994
 3603.1      0.0001019009
 3603.2      0.0001015053
 3603.3      0.0001011113
 3603.4      0.0001007214
 3603.5      0.0001003342
 3603.6      0.0000999514
 3603.7      0.0000995744
 3603.8      0.0000992019
 3603.9      0.0000988364
 3604.0      0.0000984766
 3604.1      0.0000981241
 3604.2      0.0000977802
 3604.3      0.0000974440
 3604.4      0.0000971175
 3604.5      0.0000967998
 3604.6      0.0000964922
 3604.7      0.0000961962
 3604.8      0.0000959108
 3604.9      0.0000956379
 3605.0      0.0000953769
 3605.1      0.0000951936
 3605.2      0.0000950194
 3605.3      0.0000948535
 3605.4      0.0000946964
 3605.5      0.0000945473
 3605.6      0.0000944062
 3605.7      0.0000942735
 3605.8      0.0000941481
 3605.9      0.0000940307
 3606.0      0.0000939203
 3606.1      0.0000938172
 3606.2      0.0000937214
 3606.3      0.0000936323
 3606.4      0.0000935501
 3606.5      0.0000934742
 3606.6      0.0000934046
 3606.7      0.0000933414
 3606.8      0.0000932841
 3606.9      0.0000932327
 3607.0      0.0000931868
 3607.1      0.0000931465
 3607.2      0.0000931115
 3607.3      0.0000930816
 3607.4      0.0000930566
 3607.5      0.0000930364
 3607.6      0.0000930208
 3607.7      0.0000930097
 3607.8      0.0000930028
 3607.9      0.0000929999
 3608.0      0.0000930010
 3608.1      0.0000930058
 3608.2      0.0000930141
 3608.3      0.0000930258
 3608.4      0.0000930407
 3608.5      0.0000930586
 3608.6      0.0000930794
 3608.7      0.0000931028
 3608.8      0.0000931287
 3608.9      0.0000931569
 3609.0      0.0000931874
 3609.1      0.0000932197
 3609.2      0.0000932538
 3609.3      0.0000932896
 3609.4      0.0000933268
 3609.5      0.0000933653
 3609.6      0.0000934049
 3609.7      0.0000934453
 3609.8      0.0000934865
 3609.9      0.0000935282
 3610.0      0.0000935704
 3610.1      0.0000935925
 3610.2      0.0000936177
 3610.3      0.0000936462
 3610.4      0.0000936775
 3610.5      0.0000937117
 3610.6      0.0000937485
 3610.7      0.0000937879
 3610.8      0.0000938297
 3610.9      0.0000938737
 3611.0      0.0000939198
 3611.1      0.0000939680
 3611.2      0.0000940179
 3611.3      0.0000940695
 3611.4      0.0000941226
 3611.5      0.0000941772
 3611.6      0.0000942331
 3611.7      0.0000942899
 3611.8      0.0000943479
 3611.9      0.0000944065
 3612.0      0.0000944660
 3612.1      0.0000945260
 3612.2      0.0000945863
 3612.3      0.0000946470
 3612.4      0.0000947076
 3612.5      0.0000947684
 3612.6      0.0000948290
 3612.7      0.0000948892
 3612.8      0.0000949490
 3612.9      0.0000950081
 3613.0      0.0000950666
 3613.1      0.0000951243
 3613.2      0.0000951808
 3613.3      0.0000952362
 3613.4      0.0000952903
 3613.5      0.0000953430
 3613.6      0.0000953941
 3613.7      0.0000954433
 3613.8      0.0000954909
 3613.9      0.0000955362
 3614.0      0.0000955796
 3614.1      0.0000956206
 3614.2      0.0000956591
 3614.3      0.0000956951
 3614.4      0.0000957283
 3614.5      0.0000957587
 3614.6      0.0000957861
 3614.7      0.0000958103
 3614.8      0.0000958312
 3614.9      0.0000958487
 3615.0      0.0000958626
 3615.1      0.0000958591
 3615.2      0.0000958529
 3615.3      0.0000958439
 3615.4      0.0000958322
 3615.5      0.0000958178
 3615.6      0.0000958009
 3615.7      0.0000957815
 3615.8      0.0000957595
 3615.9      0.0000957352
 3616.0      0.0000957085
 3616.1      0.0000956794
 3616.2      0.0000956482
 3616.3      0.0000956148
 3616.4      0.0000955793
 3616.5      0.0000955416
 3616.6      0.0000955019
 3616.7      0.0000954604
 3616.8      0.0000954169
 3616.9      0.0000953716
 3617.0      0.0000953244
 3617.1      0.0000952755
 3617.2      0.0000952251
 3617.3      0.0000951729
 3617.4      0.0000951193
 3617.5      0.0000950640
 3617.6      0.0000950074
 3617.7      0.0000949494
 3617.8      0.0000948900
 3617.9      0.0000948295
 3618.0      0.0000947676
 3618.1      0.0000947046
 3618.2      0.0000946406
 3618.3      0.0000945754
 3618.4      0.0000945094
 3618.5      0.0000944423
 3618.6      0.0000943743
 3618.7      0.0000943057
 3618.8      0.0000942362
 3618.9      0.0000941661
 3619.0      0.0000940952
 3619.1      0.0000940237
 3619.2      0.0000939519
 3619.3      0.0000938794
 3619.4      0.0000938067
 3619.5      0.0000937335
 3619.6      0.0000936600
 3619.7      0.0000935864
 3619.8      0.0000935124
 3619.9      0.0000934385
 3620.0      0.0000933644
 3620.1      0.0000932657
 3620.2      0.0000931647
 3620.3      0.0000930611
 3620.4      0.0000929556
 3620.5      0.0000928478
 3620.6      0.0000927384
 3620.7      0.0000926277
 3620.8      0.0000925156
 3620.9      0.0000924026
 3621.0      0.0000922886
 3621.1      0.0000921740
 3621.2      0.0000920593
 3621.3      0.0000919442
 3621.4      0.0000918295
 3621.5      0.0000917148
 3621.6      0.0000916006
 3621.7      0.0000914875
 3621.8      0.0000913751
 3621.9      0.0000912642
 3622.0      0.0000911544
 3622.1      0.0000910463
 3622.2      0.0000909404
 3622.3      0.0000908363
 3622.4      0.0000907348
 3622.5      0.0000906356
 3622.6      0.0000905392
 3622.7      0.0000904461
 3622.8      0.0000903560
 3622.9      0.0000902695
 3623.0      0.0000901865
