# K0V spectrum, area normalized to unity (12/Nov/2013, CEM).
#  Lambda (AA)   f(lambda)
 3600.0      0.0000540600
 3600.1      0.0000541481
 3600.2      0.0000542360
 3600.3      0.0000543241
 3600.4      0.0000544120
 3600.5      0.0000545001
 3600.6      0.0000545882
 3600.7      0.0000546761
 3600.8      0.0000547641
 3600.9      0.0000548520
 3601.0      0.0000549401
 3601.1      0.0000550281
 3601.2      0.0000551160
 3601.3      0.0000552040
 3601.4      0.0000552918
 3601.5      0.0000553799
 3601.6      0.0000554679
 3601.7      0.0000555557
 3601.8      0.0000556437
 3601.9      0.0000557315
 3602.0      0.0000558196
 3602.1      0.0000559076
 3602.2      0.0000559954
 3602.3      0.0000560834
 3602.4      0.0000561712
 3602.5      0.0000562593
 3602.6      0.0000563473
 3602.7      0.0000564351
 3602.8      0.0000565231
 3602.9      0.0000566108
 3603.0      0.0000566988
 3603.1      0.0000567867
 3603.2      0.0000568745
 3603.3      0.0000569624
 3603.4      0.0000570501
 3603.5      0.0000571380
 3603.6      0.0000572259
 3603.7      0.0000573136
 3603.8      0.0000574015
 3603.9      0.0000574892
 3604.0      0.0000575772
 3604.1      0.0000576651
 3604.2      0.0000577529
 3604.3      0.0000578408
 3604.4      0.0000579286
 3604.5      0.0000580166
 3604.6      0.0000581045
 3604.7      0.0000581923
 3604.8      0.0000582802
 3604.9      0.0000583679
 3605.0      0.0000584558
 3605.1      0.0000585436
 3605.2      0.0000586313
 3605.3      0.0000587191
 3605.4      0.0000588067
 3605.5      0.0000588945
 3605.6      0.0000589823
 3605.7      0.0000590699
 3605.8      0.0000591576
 3605.9      0.0000592452
 3606.0      0.0000593330
 3606.1      0.0000594208
 3606.2      0.0000595084
 3606.3      0.0000595962
 3606.4      0.0000596838
 3606.5      0.0000597717
 3606.6      0.0000598595
 3606.7      0.0000599471
 3606.8      0.0000600349
 3606.9      0.0000601225
 3607.0      0.0000602102
 3607.1      0.0000602980
 3607.2      0.0000603856
 3607.3      0.0000604734
 3607.4      0.0000605609
 3607.5      0.0000606487
 3607.6      0.0000607364
 3607.7      0.0000608239
 3607.8      0.0000609117
 3607.9      0.0000609992
 3608.0      0.0000610869
 3608.1      0.0000611747
 3608.2      0.0000612622
 3608.3      0.0000613499
 3608.4      0.0000614374
 3608.5      0.0000615251
 3608.6      0.0000616129
 3608.7      0.0000617003
 3608.8      0.0000617880
 3608.9      0.0000618755
 3609.0      0.0000619632
 3609.1      0.0000620621
 3609.2      0.0000621623
 3609.3      0.0000622627
 3609.4      0.0000623613
 3609.5      0.0000624572
 3609.6      0.0000625486
 3609.7      0.0000626337
 3609.8      0.0000627116
 3609.9      0.0000627803
 3610.0      0.0000628386
 3610.1      0.0000628805
 3610.2      0.0000629118
 3610.3      0.0000629341
 3610.4      0.0000629489
 3610.5      0.0000629578
 3610.6      0.0000629621
 3610.7      0.0000629634
 3610.8      0.0000629632
 3610.9      0.0000629631
 3611.0      0.0000629644
 3611.1      0.0000629770
 3611.2      0.0000629896
 3611.3      0.0000630022
 3611.4      0.0000630147
 3611.5      0.0000630273
 3611.6      0.0000630399
 3611.7      0.0000630525
 3611.8      0.0000630651
 3611.9      0.0000630776
 3612.0      0.0000630902
 3612.1      0.0000631027
 3612.2      0.0000631152
 3612.3      0.0000631278
 3612.4      0.0000631403
 3612.5      0.0000631528
 3612.6      0.0000631654
 3612.7      0.0000631779
 3612.8      0.0000631904
 3612.9      0.0000632029
 3613.0      0.0000632155
 3613.1      0.0000632280
 3613.2      0.0000632406
 3613.3      0.0000632532
 3613.4      0.0000632657
 3613.5      0.0000632783
 3613.6      0.0000632909
 3613.7      0.0000633034
 3613.8      0.0000633160
 3613.9      0.0000633285
 3614.0      0.0000633411
 3614.1      0.0000633537
 3614.2      0.0000633662
 3614.3      0.0000633787
 3614.4      0.0000633913
 3614.5      0.0000634038
 3614.6      0.0000634164
 3614.7      0.0000634289
 3614.8      0.0000634414
 3614.9      0.0000634540
 3615.0      0.0000634665
 3615.1      0.0000634790
 3615.2      0.0000634916
 3615.3      0.0000635041
 3615.4      0.0000635166
 3615.5      0.0000635291
 3615.6      0.0000635417
 3615.7      0.0000635542
 3615.8      0.0000635667
 3615.9      0.0000635792
 3616.0      0.0000635918
 3616.1      0.0000636043
 3616.2      0.0000636168
 3616.3      0.0000636293
 3616.4      0.0000636418
 3616.5      0.0000636544
 3616.6      0.0000636669
 3616.7      0.0000636794
 3616.8      0.0000636920
 3616.9      0.0000637045
 3617.0      0.0000637170
 3617.1      0.0000637296
 3617.2      0.0000637421
 3617.3      0.0000637546
 3617.4      0.0000637671
 3617.5      0.0000637797
 3617.6      0.0000637922
 3617.7      0.0000638047
 3617.8      0.0000638172
 3617.9      0.0000638297
 3618.0      0.0000638423
 3618.1      0.0000638548
 3618.2      0.0000638673
 3618.3      0.0000638798
 3618.4      0.0000638923
 3618.5      0.0000639048
 3618.6      0.0000639173
 3618.7      0.0000639298
 3618.8      0.0000639423
 3618.9      0.0000639548
 3619.0      0.0000639673
 3619.1      0.0000639798
 3619.2      0.0000639923
 3619.3      0.0000640049
 3619.4      0.0000640174
 3619.5      0.0000640299
 3619.6      0.0000640424
 3619.7      0.0000640549
 3619.8      0.0000640674
 3619.9      0.0000640799
 3620.0      0.0000640924
 3620.1      0.0000641049
 3620.2      0.0000641174
 3620.3      0.0000641299
 3620.4      0.0000641424
 3620.5      0.0000641549
 3620.6      0.0000641674
 3620.7      0.0000641799
 3620.8      0.0000641924
 3620.9      0.0000642048
 3621.0      0.0000642173
 3621.1      0.0000642298
 3621.2      0.0000642423
 3621.3      0.0000642548
 3621.4      0.0000642673
 3621.5      0.0000642798
 3621.6      0.0000642923
 3621.7      0.0000643048
 3621.8      0.0000643173
 3621.9      0.0000643297
 3622.0      0.0000643422
 3622.1      0.0000643547
 3622.2      0.0000643672
 3622.3      0.0000643797
 3622.4      0.0000643922
 3622.5      0.0000644047
 3622.6      0.0000644172
 3622.7      0.0000644297
 3622.8      0.0000644422
 3622.9      0.0000644546
 3623.0      0.0000644671
 3623.1      0.0000644796
 3623.2      0.0000644921
 3623.3      0.0000645046
 3623.4      0.0000645171
 3623.5      0.0000645296
 3623.6      0.0000645421
 3623.7      0.0000645545
 3623.8      0.0000645670
 3623.9      0.0000645795
 3624.0      0.0000645919
 3624.1      0.0000646044
 3624.2      0.0000646168
 3624.3      0.0000646293
 3624.4      0.0000646417
 3624.5      0.0000646542
 3624.6      0.0000646666
 3624.7      0.0000646791
 3624.8      0.0000646915
 3624.9      0.0000647040
 3625.0      0.0000647164
 3625.1      0.0000647289
 3625.2      0.0000647414
 3625.3      0.0000647538
 3625.4      0.0000647663
 3625.5      0.0000647788
 3625.6      0.0000647913
 3625.7      0.0000648037
 3625.8      0.0000648162
 3625.9      0.0000648287
 3626.0      0.0000648412
 3626.1      0.0000648536
 3626.2      0.0000648661
 3626.3      0.0000648786
 3626.4      0.0000648910
 3626.5      0.0000649035
 3626.6      0.0000649159
 3626.7      0.0000649284
 3626.8      0.0000649408
 3626.9      0.0000649533
 3627.0      0.0000649657
 3627.1      0.0000649782
 3627.2      0.0000649906
 3627.3      0.0000650030
 3627.4      0.0000650155
 3627.5      0.0000650279
 3627.6      0.0000650404
 3627.7      0.0000650528
 3627.8      0.0000650652
 3627.9      0.0000650777
 3628.0      0.0000650901
 3628.1      0.0000651026
 3628.2      0.0000651150
 3628.3      0.0000651275
 3628.4      0.0000651399
 3628.5      0.0000651524
 3628.6      0.0000651649
 3628.7      0.0000651773
 3628.8      0.0000651898
 3628.9      0.0000652022
 3629.0      0.0000652147
 3629.1      0.0000652230
 3629.2      0.0000652307
 3629.3      0.0000652384
 3629.4      0.0000652467
 3629.5      0.0000652561
 3629.6      0.0000652672
 3629.7      0.0000652804
 3629.8      0.0000652965
 3629.9      0.0000653158
 3630.0      0.0000653390
 3630.1      0.0000653684
 3630.2      0.0000654016
 3630.3      0.0000654382
 3630.4      0.0000654775
 3630.5      0.0000655190
 3630.6      0.0000655623
 3630.7      0.0000656065
 3630.8      0.0000656515
 3630.9      0.0000656963
 3631.0      0.0000657406
 3631.1      0.0000657808
 3631.2      0.0000658209
 3631.3      0.0000658611
 3631.4      0.0000659013
 3631.5      0.0000659415
 3631.6      0.0000659817
 3631.7      0.0000660218
 3631.8      0.0000660620
 3631.9      0.0000661021
 3632.0      0.0000661422
 3632.1      0.0000661824
 3632.2      0.0000662225
 3632.3      0.0000662626
 3632.4      0.0000663027
 3632.5      0.0000663428
 3632.6      0.0000663830
 3632.7      0.0000664230
 3632.8      0.0000664632
 3632.9      0.0000665032
 3633.0      0.0000665434
 3633.1      0.0000665835
 3633.2      0.0000666236
 3633.3      0.0000666637
 3633.4      0.0000667038
 3633.5      0.0000667440
 3633.6      0.0000667841
 3633.7      0.0000668242
 3633.8      0.0000668643
 3633.9      0.0000669044
 3634.0      0.0000669445
 3634.1      0.0000669847
 3634.2      0.0000670247
 3634.3      0.0000670648
 3634.4      0.0000671048
 3634.5      0.0000671450
 3634.6      0.0000671851
 3634.7      0.0000672251
 3634.8      0.0000672652
 3634.9      0.0000673052
 3635.0      0.0000673453
 3635.1      0.0000673855
 3635.2      0.0000674255
 3635.3      0.0000674656
 3635.4      0.0000675056
 3635.5      0.0000675457
 3635.6      0.0000675858
 3635.7      0.0000676258
 3635.8      0.0000676659
 3635.9      0.0000677060
 3636.0      0.0000677460
 3636.1      0.0000677861
 3636.2      0.0000678261
 3636.3      0.0000678662
 3636.4      0.0000679062
 3636.5      0.0000679463
 3636.6      0.0000679863
 3636.7      0.0000680263
 3636.8      0.0000680664
 3636.9      0.0000681063
 3637.0      0.0000681464
 3637.1      0.0000681865
 3637.2      0.0000682264
 3637.3      0.0000682665
 3637.4      0.0000683064
 3637.5      0.0000683465
 3637.6      0.0000683865
 3637.7      0.0000684264
 3637.8      0.0000684665
 3637.9      0.0000685064
 3638.0      0.0000685465
 3638.1      0.0000685865
 3638.2      0.0000686264
 3638.3      0.0000686665
 3638.4      0.0000687064
 3638.5      0.0000687464
 3638.6      0.0000687865
 3638.7      0.0000688264
 3638.8      0.0000688664
 3638.9      0.0000689064
 3639.0      0.0000689464
 3639.1      0.0000689743
 3639.2      0.0000690005
 3639.3      0.0000690267
 3639.4      0.0000690545
 3639.5      0.0000690856
 3639.6      0.0000691216
 3639.7      0.0000691640
 3639.8      0.0000692145
 3639.9      0.0000692746
 3640.0      0.0000693462
 3640.1      0.0000694357
 3640.2      0.0000695362
 3640.3      0.0000696467
 3640.4      0.0000697650
 3640.5      0.0000698901
 3640.6      0.0000700200
 3640.7      0.0000701529
 3640.8      0.0000702877
 3640.9      0.0000704221
 3641.0      0.0000705553
 3641.1      0.0000706763
 3641.2      0.0000707970
 3641.3      0.0000709180
 3641.4      0.0000710386
 3641.5      0.0000711596
 3641.6      0.0000712806
 3641.7      0.0000714012
 3641.8      0.0000715222
 3641.9      0.0000716428
 3642.0      0.0000717638
 3642.1      0.0000718847
 3642.2      0.0000720053
 3642.3      0.0000721262
 3642.4      0.0000722468
 3642.5      0.0000723676
 3642.6      0.0000724885
 3642.7      0.0000726091
 3642.8      0.0000727299
 3642.9      0.0000728505
 3643.0      0.0000729714
 3643.1      0.0000730922
 3643.2      0.0000732128
 3643.3      0.0000733337
 3643.4      0.0000734542
 3643.5      0.0000735751
 3643.6      0.0000736959
 3643.7      0.0000738165
 3643.8      0.0000739373
 3643.9      0.0000740578
 3644.0      0.0000741787
 3644.1      0.0000742995
 3644.2      0.0000744200
 3644.3      0.0000745408
 3644.4      0.0000746613
 3644.5      0.0000747821
 3644.6      0.0000749029
 3644.7      0.0000750234
 3644.8      0.0000751441
 3644.9      0.0000752646
 3645.0      0.0000753853
 3645.1      0.0000755061
 3645.2      0.0000756265
 3645.3      0.0000757472
 3645.4      0.0000758676
 3645.5      0.0000759884
 3645.6      0.0000761091
 3645.7      0.0000762295
 3645.8      0.0000763501
 3645.9      0.0000764705
 3646.0      0.0000765912
 3646.1      0.0000767119
 3646.2      0.0000768323
 3646.3      0.0000769529
 3646.4      0.0000770733
 3646.5      0.0000771940
 3646.6      0.0000773146
 3646.7      0.0000774350
 3646.8      0.0000775556
 3646.9      0.0000776759
 3647.0      0.0000777965
 3647.1      0.0000779171
 3647.2      0.0000780374
 3647.3      0.0000781580
 3647.4      0.0000782782
 3647.5      0.0000783988
 3647.6      0.0000785193
 3647.7      0.0000786396
 3647.8      0.0000787601
 3647.9      0.0000788803
 3648.0      0.0000790008
 3648.1      0.0000791214
 3648.2      0.0000792416
 3648.3      0.0000793622
 3648.4      0.0000794824
 3648.5      0.0000796029
 3648.6      0.0000797235
 3648.7      0.0000798437
 3648.8      0.0000799642
 3648.9      0.0000800844
 3649.0      0.0000802048
 3649.1      0.0000803374
 3649.2      0.0000804712
 3649.3      0.0000806053
 3649.4      0.0000807375
 3649.5      0.0000808667
 3649.6      0.0000809912
 3649.7      0.0000811088
 3649.8      0.0000812187
 3649.9      0.0000813187
 3650.0      0.0000814077
 3650.1      0.0000814789
 3650.2      0.0000815387
 3650.3      0.0000815890
 3650.4      0.0000816311
 3650.5      0.0000816669
 3650.6      0.0000816978
 3650.7      0.0000817254
 3650.8      0.0000817515
 3650.9      0.0000817775
 3651.0      0.0000818052
 3651.1      0.0000818449
 3651.2      0.0000818846
 3651.3      0.0000819243
 3651.4      0.0000819639
 3651.5      0.0000820036
 3651.6      0.0000820433
 3651.7      0.0000820829
 3651.8      0.0000821226
 3651.9      0.0000821622
 3652.0      0.0000822019
 3652.1      0.0000822417
 3652.2      0.0000822813
 3652.3      0.0000823211
 3652.4      0.0000823607
 3652.5      0.0000824004
 3652.6      0.0000824402
 3652.7      0.0000824798
 3652.8      0.0000825195
 3652.9      0.0000825591
 3653.0      0.0000825988
 3653.1      0.0000826385
 3653.2      0.0000826781
 3653.3      0.0000827177
 3653.4      0.0000827573
 3653.5      0.0000827969
 3653.6      0.0000828366
 3653.7      0.0000828761
 3653.8      0.0000829157
 3653.9      0.0000829553
 3654.0      0.0000829949
 3654.1      0.0000830346
 3654.2      0.0000830741
 3654.3      0.0000831138
 3654.4      0.0000831534
 3654.5      0.0000831930
 3654.6      0.0000832327
 3654.7      0.0000832723
 3654.8      0.0000833119
 3654.9      0.0000833515
 3655.0      0.0000833912
 3655.1      0.0000834308
 3655.2      0.0000834704
 3655.3      0.0000835100
 3655.4      0.0000835495
 3655.5      0.0000835892
 3655.6      0.0000836288
 3655.7      0.0000836683
 3655.8      0.0000837080
 3655.9      0.0000837475
 3656.0      0.0000837871
 3656.1      0.0000838268
 3656.2      0.0000838664
 3656.3      0.0000839060
 3656.4      0.0000839456
 3656.5      0.0000839852
 3656.6      0.0000840249
 3656.7      0.0000840644
 3656.8      0.0000841040
 3656.9      0.0000841436
 3657.0      0.0000841832
 3657.1      0.0000842228
 3657.2      0.0000842622
 3657.3      0.0000843018
 3657.4      0.0000843413
 3657.5      0.0000843808
 3657.6      0.0000844204
 3657.7      0.0000844598
 3657.8      0.0000844994
 3657.9      0.0000845388
 3658.0      0.0000845784
 3658.1      0.0000846180
 3658.2      0.0000846575
 3658.3      0.0000846971
 3658.4      0.0000847367
 3658.5      0.0000847763
 3658.6      0.0000848159
 3658.7      0.0000848554
 3658.8      0.0000848950
 3658.9      0.0000849346
 3659.0      0.0000849741
 3659.1      0.0000850137
 3659.2      0.0000850531
 3659.3      0.0000850927
 3659.4      0.0000851321
 3659.5      0.0000851716
 3659.6      0.0000852112
 3659.7      0.0000852506
 3659.8      0.0000852901
 3659.9      0.0000853295
 3660.0      0.0000853691
 3660.1      0.0000854086
 3660.2      0.0000854481
 3660.3      0.0000854876
 3660.4      0.0000855271
 3660.5      0.0000855666
 3660.6      0.0000856062
 3660.7      0.0000856456
 3660.8      0.0000856852
 3660.9      0.0000857246
 3661.0      0.0000857641
 3661.1      0.0000858036
 3661.2      0.0000858431
 3661.3      0.0000858826
 3661.4      0.0000859220
 3661.5      0.0000859615
 3661.6      0.0000860009
 3661.7      0.0000860403
 3661.8      0.0000860798
 3661.9      0.0000861192
 3662.0      0.0000861587
 3662.1      0.0000861982
 3662.2      0.0000862376
 3662.3      0.0000862770
 3662.4      0.0000863164
 3662.5      0.0000863559
 3662.6      0.0000863954
 3662.7      0.0000864347
 3662.8      0.0000864742
 3662.9      0.0000865136
 3663.0      0.0000865531
 3663.1      0.0000865926
 3663.2      0.0000866320
 3663.3      0.0000866715
 3663.4      0.0000867110
 3663.5      0.0000867505
 3663.6      0.0000867900
 3663.7      0.0000868294
 3663.8      0.0000868689
 3663.9      0.0000869083
 3664.0      0.0000869478
 3664.1      0.0000869872
 3664.2      0.0000870266
 3664.3      0.0000870660
 3664.4      0.0000871053
 3664.5      0.0000871448
 3664.6      0.0000871842
 3664.7      0.0000872235
 3664.8      0.0000872629
 3664.9      0.0000873022
 3665.0      0.0000873416
 3665.1      0.0000873810
 3665.2      0.0000874204
 3665.3      0.0000874598
 3665.4      0.0000874991
 3665.5      0.0000875385
 3665.6      0.0000875780
 3665.7      0.0000876173
 3665.8      0.0000876567
 3665.9      0.0000876960
 3666.0      0.0000877354
 3666.1      0.0000877748
 3666.2      0.0000878141
 3666.3      0.0000878535
 3666.4      0.0000878928
 3666.5      0.0000879322
 3666.6      0.0000879716
 3666.7      0.0000880109
 3666.8      0.0000880503
 3666.9      0.0000880896
 3667.0      0.0000881290
 3667.1      0.0000881683
 3667.2      0.0000882076
 3667.3      0.0000882470
 3667.4      0.0000882863
 3667.5      0.0000883256
 3667.6      0.0000883650
 3667.7      0.0000884043
 3667.8      0.0000884436
 3667.9      0.0000884829
 3668.0      0.0000885223
 3668.1      0.0000885616
 3668.2      0.0000886009
 3668.3      0.0000886402
 3668.4      0.0000886795
 3668.5      0.0000887189
 3668.6      0.0000887582
 3668.7      0.0000887975
 3668.8      0.0000888368
 3668.9      0.0000888761
 3669.0      0.0000889154
 3669.1      0.0000889705
 3669.2      0.0000890276
 3669.3      0.0000890847
 3669.4      0.0000891397
 3669.5      0.0000891906
 3669.6      0.0000892351
 3669.7      0.0000892712
 3669.8      0.0000892970
 3669.9      0.0000893101
 3670.0      0.0000893085
 3670.1      0.0000892839
 3670.2      0.0000892447
 3670.3      0.0000891928
 3670.4      0.0000891306
 3670.5      0.0000890599
 3670.6      0.0000889829
 3670.7      0.0000889018
 3670.8      0.0000888185
 3670.9      0.0000887354
 3671.0      0.0000886542
 3671.1      0.0000885887
 3671.2      0.0000885234
 3671.3      0.0000884580
 3671.4      0.0000883927
 3671.5      0.0000883272
 3671.6      0.0000882618
 3671.7      0.0000881965
 3671.8      0.0000881310
 3671.9      0.0000880658
 3672.0      0.0000880004
 3672.1      0.0000879349
 3672.2      0.0000878697
 3672.3      0.0000878043
 3672.4      0.0000877390
 3672.5      0.0000876736
 3672.6      0.0000876082
 3672.7      0.0000875430
 3672.8      0.0000874776
 3672.9      0.0000874123
 3673.0      0.0000873470
 3673.1      0.0000872816
 3673.2      0.0000872163
 3673.3      0.0000871509
 3673.4      0.0000870857
 3673.5      0.0000870203
 3673.6      0.0000869549
 3673.7      0.0000868897
 3673.8      0.0000868243
 3673.9      0.0000867591
 3674.0      0.0000866937
 3674.1      0.0000866283
 3674.2      0.0000865631
 3674.3      0.0000864977
 3674.4      0.0000864325
 3674.5      0.0000863672
 3674.6      0.0000863018
 3674.7      0.0000862366
 3674.8      0.0000861713
 3674.9      0.0000861061
 3675.0      0.0000860408
 3675.1      0.0000859755
 3675.2      0.0000859103
 3675.3      0.0000858450
 3675.4      0.0000857799
 3675.5      0.0000857146
 3675.6      0.0000856493
 3675.7      0.0000855842
 3675.8      0.0000855189
 3675.9      0.0000854538
 3676.0      0.0000853886
